Customer ID,Monetary
15663,138.14
15661,309.8
15660,1552.01
15659,306.45
15658,958.9
15657,30
15656,748.5
15655,511.32
15654,922.53
15653,877.44
15652,337.74
15651,646.3
15649,816
15648,599.9
15646,425.14
15645,612.01
15644,813
15643,647.4
15641,1887.2
15640,12433.34
15639,425.32
15638,-94
15637,223.36
15636,724.76
15634,243.55
15632,3147.31
15630,1180.4
15628,2865.64
15626,675.8
15625,1504.56
15624,588.13
15623,301.03
15622,3224.53
15621,1158.77
15620,1524.4
15619,336.4
15618,747.031
15615,10360.04
15612,195.15
15611,1568.39
15610,112.46
15609,270.03
15608,1093.68
15607,104.76
15606,2422.64
15605,1198.23
15604,216.39
15603,48.48
15602,1083.63
15601,6745.36
15599,761.74
15598,235.68
15597,315.72
15596,1343.34
15594,1767.53
15593,199.8
15592,388.58
15590,-30.19
15589,456.58
15587,913.68
15585,455.3
15584,722.61
15582,682.91
15581,3429.97
15579,348.6
15578,127.1
15577,258.88
15576,940.67
15574,702.25
15573,607.45
15572,2552.86
15571,650.43
15570,4109.97
15569,1375.71
15568,758.29
15567,186.01
15565,173.16
15563,1319.69
15562,134.55
15561,722.74
15557,473.65
15556,279.77
15555,4758.2
15554,217.2
15553,437.23
15552,90.12
15551,436.06
15550,575.63
15549,1655.76
15547,4954.84
15545,292.72
15544,3542.51
15543,127.86
15541,85.13
15540,213.3
15539,538.46
15537,110.92
15535,459.9
15533,746.92
15532,1517.08
15531,2007.44
15530,1502.35
15529,3967.78
15528,229.33
15527,2348.82
15526,148.44
15525,811.02
15524,440
15523,412.01
15522,398.84
15521,2574.65
15520,343.5
15518,1911.89
15517,267.03
15516,62.43
15514,2963.19
15513,14520.08
15512,121
15511,909.23
15510,250
15508,1000.27
15507,492.36
15506,979.26
15505,3497.14
15504,52.83
15503,147.09
15502,5541.46
15500,1131.56
15498,12396.46
15497,1259.7
15494,1299.23
15493,1967.25
15492,659.46
15491,3090.85
15489,1090.03
15488,91.32
15485,2575
15484,3563.11
15483,233.81
15482,6568.72
15480,905.5
15478,1441.42
15475,454.11
15473,1465.2
15472,371.56
15471,469.48
15469,504.5
15468,438.46
15467,511.88
15466,334.53
15465,6945.02
15464,1048.85
15463,126.14
15462,234.6
15460,216.76
15458,161.64
15457,237.07
15456,447.22
15454,179.1
15453,1388.37
15452,538.73
15450,429.84
15449,971.22
15448,494.64
15447,155.17
15445,113.5
15444,1418.26
15443,3212.16
15442,594
15440,383.68
15438,156.58
15437,200.16
15436,1122.53
15435,149.29
15434,997.48
15433,417.87
15432,171.19
15429,364.9
15428,93.78
15427,1483.14
15426,1429.9
15424,383.34
15423,43.5
15422,97.7
15421,950.36
15419,135.86
15417,508.8
15416,3974.37
15415,572.81
15414,774.9
15412,190.53
15411,1346.38
15410,3450.84
15408,267.18
15407,1056.44
15406,426.61
15405,349.1
15402,626.77
15400,666.7
15399,815.77
15398,1339.63
15397,94
15396,288.18
15395,107.45
15394,2183.54
15393,231.86
15392,1515.73
15389,500
15388,140.54
15386,394.14
15385,316.88
15384,635.76
15382,5927.86
15381,596.85
15380,1682.36
15379,3631.89
15376,1233.36
15374,168
15373,2213.11
15372,2007.4
15370,2360.55
15369,-1592.49
15368,446.94
15367,1867.69
15366,602.51
15365,1330.45
15364,913.19
15363,318.05
15361,418.92
15360,427.93
15358,8234.8
15356,2766.5
15355,277.05
15353,777.02
15351,1862.14
15350,115.65
15349,473.81
15348,158.04
15347,201.6
15346,252.42
15345,367.69
15344,476.58
15343,364.5
15342,391.76
15341,2020.52
15339,557.57
15335,173.97
15334,351.67
15333,1028.56
15332,1661.06
15330,714.96
15329,1005.5
15327,208.75
15326,311.71
15325,162.29
15322,602.97
15321,2650.73
15320,267.13
15319,204.5
15318,312.62
15316,165
15315,551.54
15314,327.97
15313,52
15312,921.1
15311,59419.34
15308,302.27
15307,205.3
15306,1174.35
15304,680.3
15303,574.02
15301,5028.12
15300,496.44
15299,3787.09
15298,3774.1
15297,635.04
15296,3610.31
15292,180.94
15291,4596.51
15290,7803.77
15289,935.1
15288,2306.52
15287,485.24
15286,240.55
15281,2239.95
15280,113.12
15279,277.41
15277,255.9
15276,135.31
15275,609.19
15274,716.57
15272,721.94
15271,2485.82
15270,2298.2
15269,408.8
15267,1717.36
15266,119.3
15265,1506.12
15264,393.74
15263,156.51
15262,178.95
15261,254.82
15260,1780.77
15258,623.16
15257,232.15
15256,98.45
15255,890.85
15254,300.36
15253,915.3
15252,740.78
15251,10327.11
15249,6657.36
15247,356
15246,514.15
15245,2515.84
15244,631.57
15243,316.68
15241,1738.59
15240,1685.57
15239,764.34
15238,1056.54
15237,1412.32
15236,321.05
15235,2247.51
15234,197
15232,612.06
15230,429.6
15228,3376.96
15227,1219.4
15226,154.41
15225,409.4
15224,310.48
15223,454.9
15222,585
15221,114.1
15220,1758.92
15219,305.75
15218,5756.89
15216,96.6
15215,615.99
15214,1661.44
15213,325.05
15212,88.95
15211,894.41
15210,331.18
15208,867.62
15206,420.3
15205,648.83
15204,316.58
15203,1827.8
15201,927.84
15199,1268.7
15198,193.64
15197,656.44
15195,3861
15194,7521.17
15193,499.32
15192,1044.32
15189,15802.14
15187,4670.08
15186,411.41
15185,310.62
15184,406.76
15182,622.85
15181,680.28
15180,87.5
15179,2186.2
15178,40.5
15175,224.14
15174,135.75
15172,1624.05
15171,1034.5
15168,106.56
15167,163
15165,487.75
15164,843.05
15163,304.47
15160,158.16
15159,18573.68
15158,401.4
15157,1869.5
15156,961.49
15154,240.27
15153,329.25
15152,4684.24
15150,5303.97
15149,520.8
15148,301.29
15147,608.65
15146,1313.66
15145,1194.73
15144,6530.04
15143,259.45
15142,498.74
15140,2350
15139,178.96
15136,1282.45
15135,127.15
15134,1387.99
15133,982.42
15132,977.93
15130,330.11
15129,3447.4
15128,1419.54
15127,406.53
15125,11117.05
15124,184.19
15123,2199.31
15122,1612.13
15121,457.72
15120,343.82
15119,266.4
15118,244.8
15117,1550.13
15116,1352.75
15115,340.11
15114,2760.56
15113,3439.41
15111,1567.48
15110,970.25
15109,463.75
15108,1291.75
15107,247.66
15106,1407.73
15105,2298.93
15104,1002.54
15103,703.36
15101,310.03
15100,635.1
15099,410.48
15098,649.5
15097,248.08
15096,219.39
15095,1364.7
15093,4410.14
15092,457.81
15091,476.96
15090,381.32
15089,2420.84
15088,1140.27
15087,306.94
15083,88.2
15081,487.35
15079,893.66
15078,9623.35
15076,880.85
15075,773.03
15074,748.87
15073,612.43
15071,982.07
15070,106.2
15069,1109.53
15068,553.36
15067,1744.76
15066,760.59
15065,3135.98
15063,370.8
15062,987.86
15061,54228.74
15060,303.09
15059,1325.82
15058,2124.99
15057,1489.5
15054,302.1
15053,697.79
15052,215.78
15051,1391.61
15050,1727.17
15049,121.17
15048,380.57
15047,343.62
15046,5064.01
15045,633.66
15044,7629.38
15043,537
15042,135.93
15041,180.35
15039,19786.44
15038,665.59
15036,465.55
15035,252.73
15034,4277.66
15033,2571.02
15032,4464.1
15031,668.14
15030,518.28
15028,627.13
15027,1051.95
15026,469
15025,377.01
15024,1661.33
15023,6763.16
15022,905.04
15021,1872.28
15019,266
15018,456.26
15017,125.58
15016,170.04
15014,260.17
15012,423.04
15010,308.94
15009,1261.78
15007,156.91
15006,502.09
15005,6180.49
15004,1246.32
15002,1641.76
15000,490.52
14998,429.87
14997,540.98
14995,233.23
14988,334.54
14987,326.4
14985,296.75
14984,213.27
14981,102.12
14978,1931.42
14976,765.86
14975,279.94
14974,114.39
14973,1314.45
14972,114.77
14971,1116.57
14970,1592.06
14968,147.59
14967,463.8
14966,191.32
14965,599
14964,206.21
14963,1487.8
14962,126.7
14961,7006.58
14960,221.27
14959,684.97
14958,499.68
14957,58.49
14954,336.17
14953,289.82
14952,7912.79
14951,311.69
14950,361.25
14948,1066.57
14947,290.82
14946,100.9
14944,5842.95
14937,1617.63
14936,8117.42
14935,1784.71
14934,1888.84
14932,363.53
14931,964.68
14930,2372.86
14929,223.88
14924,310.05
14923,749.1
14921,1316.07
14920,977.77
14918,1610.15
14916,1264.84
14915,258.83
14913,1227.43
14912,841.52
14911,132572.62
14910,389.86
14908,277.8
14907,3478.85
14905,599.9
14904,1025.44
14903,2744.48
14902,314.11
14901,1414.99
14898,1228.32
14897,1366.38
14896,468.77
14895,11020.26
14894,655.75
14893,1237.85
14891,554.38
14890,125.65
14889,135.9
14888,369.2
14887,1862
14886,364.8
14885,765.32
14883,756.64
14882,589.7
14881,255.4
14880,706.19
14878,1485.54
14875,1448.72
14873,519.68
14871,522.38
14870,327.25
14869,721.95
14868,2939.64
14867,701.33
14866,14197.45
14865,52.2
14863,266.76
14862,841.2
14861,125.79
14860,168.62
14859,1352.04
14857,1165.65
14856,1311.38
14855,645.65
14854,2749.89
14853,463.05
14852,2836.69
14851,511.35
14850,278.15
14849,7904.28
14847,309.4
14844,3189.81
14842,2456.8
14841,3295.76
14840,62.85
14837,1641.2
14836,102.45
14834,1698.35
14830,197.13
14829,644.65
14828,2139.76
14825,2226.91
14824,1127.71
14823,321.43
14821,48.8
14820,507.29
14819,272.07
14818,657.8
14817,1110.34
14816,271.85
14815,778.5
14813,155.43
14810,2087.88
14808,2175.37
14806,193.39
14805,554.65
14804,353.27
14803,845.55
14801,193.14
14800,4236.34
14799,157.7
14798,173.74
14796,7839.51
14795,131.45
14794,1272.11
14793,214.14
14792,0
14790,745.06
14789,197.64
14788,679.44
14785,77.4
14784,289.99
14782,200.1
14780,447.68
14779,386.15
14778,730.86
14777,-17.45
14776,2195.58
14775,1011.9
14772,139.26
14770,876.42
14769,10641.6
14768,139.5
14766,2423.07
14765,254.11
14764,250.55
14762,300.52
14761,255.9
14760,53.8
14759,1625.97
14758,1484.06
14757,420.5
14756,738.96
14755,4965.38
14754,638.05
14753,563.15
14752,389.64
14748,1311.79
14747,294.3
14745,1167.16
14744,1088.53
14741,1400.34
14740,1423.21
14739,3899.1
14738,1289.94
14737,1164.55
14735,5807.69
14733,9451.54
14732,2686.34
14731,380.02
14730,2005.06
14729,313.49
14727,268.58
14725,718.08
14723,1158.3
14722,187.92
14720,663.81
14719,1592.18
14716,329.68
14715,867.38
14714,160.19
14713,2664.26
14712,917.07
14711,2838.2
14710,606.13
14709,4911.14
14708,1096.67
14705,179
14704,1546.91
14703,318.17
14702,3250.64
14701,2486.22
14700,2235.3
14699,109.13
14698,1250.76
14697,188.61
14696,2070.97
14693,172.9
14692,582.05
14691,2114.33
14690,358.61
14689,112.8
14688,5107.38
14687,628.38
14684,1236.28
14682,52
14681,498.95
14680,26932.34
14679,-2.55
14676,2543.24
14675,604.75
14673,1736.4
14672,765.55
14670,411.53
14669,1269.99
14667,9231.2
14666,195.25
14665,1258.38
14664,637.89
14662,771.17
14661,107.95
14660,285.74
14659,2456.53
14658,247.15
14657,838.27
14656,291.05
14655,1930.15
14653,1947.55
14652,114.18
14651,654.6
14649,1417.29
14647,243.22
14646,279489.02
14645,597.09
14644,780.46
14643,668.61
14642,96.12
14641,110.46
14640,2042.15
14639,2952.34
14638,443.6
14636,609.85
14633,344.9
14632,114.56
14631,1006.98
14629,939.21
14628,671.96
14627,-21.85
14626,2757.07
14625,848.48
14624,225.85
14623,869.35
14622,320.58
14621,1765.76
14620,393.28
14619,379.51
14618,538.59
14616,406.08
14609,601.56
14608,1785.15
14607,11341.1
14606,11713.85
14603,660
14601,213.96
14600,393.33
14598,221.97
14597,883.15
14595,1740.6
14594,379.83
14593,617.99
14592,570.46
14591,1447.14
14589,39.75
14587,1598.24
14586,134.16
14585,157.05
14584,1029.26
14583,1052.55
14582,114.11
14581,138.6
14578,168.63
14577,859.71
14576,35.4
14573,1603.72
14572,2803.69
14570,218.06
14569,227.39
14567,1524.46
14566,1432
14565,3073.77
14562,4709.22
14561,1080.76
14560,2174.18
14557,2.27E-13
14555,324.14
14554,2381.04
14553,859.27
14552,165.07
14551,186.23
14550,765.62
14549,289.24
14548,652.8
14547,3986.74
14546,2487.02
14544,2024.45
14543,2916.17
14542,103.25
14541,1461.65
14540,996.26
14539,537.48
14538,388.25
14537,355.56
14536,171.8
14535,2841.09
14534,4075.35
14533,1812.62
14532,932.85
14530,2925.91
14529,620.04
14528,364.22
14527,7711.38
14525,4221.37
14524,1867.68
14523,241.09
14522,974.54
14520,270.6
14518,174.37
14517,330.45
14515,2102.09
14514,1055.35
14513,438.49
14512,275.28
14511,1267.41
14508,276.42
14507,1368.18
14506,2012.17
14505,5818.7
14504,673.26
14503,3543.26
14502,2351.02
14501,190.31
14500,356.85
14499,815.32
14498,1957.32
14497,457.47
14496,538.81
14495,123.8
14494,139.56
14493,2362.84
14491,340.93
14489,463.38
14488,1047.43
14487,1183.58
14485,165.75
14484,321.92
14483,129.2
14482,2068.15
14481,636.51
14480,279.05
14479,316.25
14477,1307.81
14476,215.7
14475,799.82
14474,537.71
14473,234.34
14472,1936.84
14470,461.19
14467,598.76
14466,2272.4
14465,1058.62
14463,529.62
14462,1965.9
14461,2103.06
14460,383.34
14459,1837.92
14457,113.64
14456,3047.63
14453,119.93
14452,264.44
14451,662.59
14450,483.25
14449,907.1
14448,375.35
14447,1163.23
14446,1039.58
14443,1400.88
14442,1544.62
14441,1545.14
14440,2357.68
14439,2661.24
14438,131.9
14437,-43.4
14436,89.06
14434,1372.8
14432,2255.51
14431,397.76
14428,1230.14
14427,363.34
14426,3918.9
14424,322.08
14423,265.2
14422,4263.64
14421,813.11
14420,385.87
14419,1058.06
14418,1937.25
14416,490.22
14415,5811.56
14414,1485.13
14413,122.7
14412,761.33
14411,1063
14410,576.3
14409,1908.25
14408,2606.53
14407,2111.08
14406,156.75
14404,1434.72
14403,1426.31
14401,4039.98
14400,559.7
14397,2556.68
14396,487.99
14395,3471.91
14393,67.95
14390,4592.47
14389,999.72
14388,3172.04
14387,1770.56
14386,142.4
14385,202.11
14383,1247.69
14382,626.07
14381,202.68
14379,348.1
14377,617.05
14375,257.68
14373,76.55
14371,100.5
14368,155
14367,9167.82
14364,3717.35
14362,161.2
14360,2128.23
14359,882.58
14357,225.77
14356,666.94
14355,174.4
14354,163.62
14353,90.6
14352,1078.96
14351,51
14350,258.7
14349,133.5
14348,409.57
14346,1021.58
14345,108.98
14344,889.93
14342,607.71
14341,2166.38
14340,134.7
14339,289.91
14338,554.22
14336,1614.91
14335,468.26
14334,2539.46
14333,351.45
14332,866.31
14331,462.66
14329,4928.74
14327,311.65
14326,166.85
14323,574.26
14321,1530.75
14320,343.11
14317,508.58
14315,2456.98
14314,120
14312,1611.59
14311,229.71
14309,2319.68
14307,2995.72
14306,2083.42
14305,1803.76
14304,197.1
14301,632.04
14300,43.2
14299,2855.35
14298,50862.44
14297,1284.06
14295,154.7
14293,1046.56
14292,4819.33
14291,3873.3
14290,2307.45
14289,911.26
14288,413.85
14287,151.23
14286,4595.81
14285,1910.01
14284,578.45
14282,3729.34
14280,134.04
14277,3957
14276,1019.39
14273,559.97
14272,437.96
14271,112.32
14270,492.65
14267,1279.09
14265,530.18
14264,319.47
14262,2618.23
14261,1163.45
14259,120
14258,12650.08
14257,3087.27
14256,935.06
14251,2879.7
14250,1904.05
14248,302.58
14247,136.77
14246,1474.06
14245,1677.48
14243,2535.88
14242,280.55
14241,213.7
14240,890.34
14239,2323.5
14238,146.85
14237,161
14236,490.86
14235,3093.86
14234,775.46
14233,1447.51
14232,2043.93
14231,822.06
14229,1450.6
14227,3315.71
14226,2201.64
14224,1050.12
14223,975.23
14222,683.17
14221,3427.85
14220,632.4
14219,89.94
14218,169.48
14217,1925.36
14216,1839.3
14215,1777.92
14214,1000.23
14213,-1192.2
14212,1070.48
14211,2208.3
14210,1900.89
14209,2067.13
14208,151.74
14206,308.26
14205,218.78
14204,161.03
14201,688.04
14199,185.4
14198,663.5
14196,335.52
14195,962.7
14194,11216.75
14193,853.39
14191,4660.01
14189,4604.31
14188,2018.91
14185,197.65
14184,452.89
14180,4640.77
14179,719.78
14178,1620.93
14177,554.46
14176,574
14175,3108.06
14174,134.46
14173,450.84
14171,363.79
14167,574.84
14165,122.54
14164,1631.77
14163,2445.91
14162,289.36
14161,1110.52
14159,4678.3
14158,507.66
14157,400.43
14156,113384.14
14155,118.75
14154,1345.62
14152,611.09
14150,658.64
14149,259.43
14148,157.2
14147,468.4
14146,2949.57
14145,3148.2
14143,115.8
14142,311.81
14141,879.03
14140,920.05
14139,415.82
14138,982.38
14135,4690.31
14133,590.34
14132,3580.13
14130,483.86
14129,1123.86
14128,637.5
14127,709.71
14126,643.63
14125,2740.43
14124,419.58
14121,2740.3
14119,-19.9
14117,90
14116,1382.74
14114,386.53
14113,1377.92
14112,2774.17
14111,688.6
14110,5669.65
14109,80.2
14108,594.16
14107,2688.48
14105,1260.33
14104,216.21
14102,1314.73
14101,5976.79
14100,194.9
14099,3092.97
14098,147.35
14096,57120.91
14093,442.85
14092,4063.1
14090,76.32
14089,161
14088,50415.49
14087,181.67
14085,4435.79
14083,1018.43
14082,182.25
14081,904.67
14080,45.6
14079,375.1
14078,1049.37
14077,499.42
14076,122.47
14075,942.26
14073,139.54
14071,1307.41
14068,265.85
14067,374.7
14066,152.55
14064,1188.32
14062,10464.85
14060,6135.38
14059,183.6
14057,6147.4
14056,8124.4
14055,725.64
14054,92.46
14053,260.25
14052,225.36
14051,15477.34
14050,746.36
14049,5639.15
14048,375.13
14047,1290.01
14046,154.99
14045,1659.75
14044,652.82
14041,141.41
14040,3542.19
14039,152.2
14038,1554.48
14037,147.2
14036,626.65
14035,1428.02
14034,512.02
14032,2929.84
14031,14634.64
14030,2360.09
14029,467.66
14027,104.82
14024,327.7
14023,584.07
14022,440
14021,631.9
14020,642.8
14019,1398.96
14016,4328.46
14015,917.34
14014,505.18
14013,473.02
14012,328.8
14009,685.93
14006,962.19
14005,2874.72
14004,4582.64
14002,529.73
14001,2030.33
14000,633.71
13999,3865.26
13995,1383.49
13994,2313.14
13993,3409.66
13992,76.8
13991,850.63
13990,311.3
13989,1266.08
13988,4098.8
13986,320.46
13985,7024.53
13984,488.03
13983,2590.46
13982,1861.11
13980,200.14
13979,869.87
13978,196.79
13976,357.98
13975,2503.23
13974,413.59
13973,264.7
13972,190.25
13971,2702.22
13969,8986.69
13967,80.7
13963,664.54
13962,169.55
13960,230.22
13959,598.2
13958,-102.45
13956,1026.42
13955,322.96
13954,378.59
13953,3515.68
13952,3246.091
13951,674.45
13950,728.56
13949,2427.32
13948,102
13947,90.6
13946,561.57
13941,4912.41
13940,839.14
13939,556.75
13938,71.66
13937,158.85
13936,361.28
13934,922.1
13933,608.79
13932,307.4
13931,1230.93
13930,337.34
13929,802.85
13928,464.57
13927,348.99
13926,223.85
13925,616.65
13924,1682.08
13923,351.13
13922,172.25
13919,350.16
13918,1212.84
13917,272.04
13914,613.95
13911,2580.91
13908,2347.05
13904,332.64
13901,2867.2
13900,740.95
13899,388.52
13898,155.93
13897,311.16
13895,2588.12
13894,535.97
13893,821.1
13892,632.97
13890,1860.86
13889,416.9
13888,605.63
13887,349.55
13886,243.56
13885,506.8
13884,781.3
13883,2538.75
13882,1131.28
13881,16989.52
13880,3219.77
13878,1281.53
13877,117.24
13876,122.7
13875,1786.79
13874,540.45
13873,381.7
13871,6389.8
13870,2751.25
13869,3104.95
13868,3192.54
13867,1015.29
13866,145.67
13865,501.56
13863,299.56
13862,2187.31
13860,1240
13859,201.16
13858,216.17
13856,363.4
13854,8025.02
13853,1056.94
13851,2651.46
13850,1586.81
13849,1537.95
13848,1255
13846,847.61
13845,312.98
13844,361.62
13842,3385.62
13841,85
13838,691.73
13837,271.24
13835,834.57
13833,384.8
13832,40.95
13831,2202.99
13829,-102
13828,209.49
13827,412.05
13826,174.65
13824,1698.94
13823,957.66
13822,632
13821,385.64
13819,1140.35
13817,382.98
13816,555.04
13815,4014.91
13814,1562.12
13813,1353.41
13812,539
13811,591.75
13810,899.51
13809,155.05
13808,1747.66
13807,112.6
13806,256.38
13805,924.6
13804,2635.79
13803,277.07
13802,3906.27
13801,324.8
13800,558.32
13799,688.86
13798,36351.42
13792,195.55
13791,1047.68
13790,348.8
13787,309.04
13786,230.4
13784,2462.79
13782,912
13781,127.84
13780,360.01
13778,178.7
13777,25748.35
13774,345
13772,1132.13
13771,2631.7
13769,2771.87
13767,16945.71
13764,1521.76
13763,1689.46
13762,0
13761,1070.65
13760,286.79
13759,659.41
13758,3190.55
13756,5145.12
13755,2154.68
13754,282.6
13753,741.26
13752,1186.28
13751,296.25
13750,1647.26
13748,948.25
13747,79.6
13745,291.54
13744,1156.36
13743,1340.15
13742,3102.42
13741,666.33
13740,350.75
13739,216.9
13737,339.6
13736,724
13735,2766.18
13732,491.86
13731,610.59
13730,752.6
13728,1016.14
13727,333.48
13726,1079.66
13725,1809.81
13723,199.85
13722,2369.16
13721,524.14
13720,799.9
13719,1041.68
13718,306.55
13717,1432.26
13716,138.28
13715,1053.94
13712,228.84
13711,252.06
13710,180.48
13709,6249.11
13708,296.88
13707,806.41
13706,330.79
13705,711.86
13704,2295.31
13703,99.5
13700,2265.12
13699,308.58
13697,151.3
13695,2504.13
13694,62653.1
13693,-32
13692,1466.87
13690,172.25
13689,910
13686,72
13685,3119.44
13684,64.23
13682,59.5
13681,827.83
13680,2202.31
13678,232.6
13675,486.82
13673,396.92
13672,-71.46
13670,349.7
13669,218.55
13668,6216.07
13667,305.02
13666,84.65
13663,189.47
13662,879.08
13659,1550.85
13658,2421.47
13657,382.14
13656,379.65
13655,932.97
13654,2707.33
13652,1095.08
13651,94.2
13650,1809.34
13649,346.6
13647,1670.22
13645,252.1
13644,2597.52
13643,519.44
13642,354.8
13639,1033.34
13638,122.64
13637,810.5
13636,941.62
13635,1071.03
13634,1575.16
13632,2117.02
13631,3021.77
13630,1995.68
13629,7792.36
13627,1624.02
13626,257.23
13623,672.44
13621,213.85
13618,177.34
13617,544.18
13615,399.99
13614,1610.46
13611,1158.2
13610,1115.43
13607,678.01
13606,280.54
13603,164.34
13602,428.89
13601,693.32
13600,219.52
13599,5030.6
13598,167.42
13596,697.04
13594,396.97
13593,1990.28
13592,247.96
13591,1117.13
13590,1976.12
13589,379.65
13588,2445.12
13587,347
13584,142.4
13583,781.03
13581,118
13579,467.04
13577,1658.3
13576,6703.3
13575,732.07
13573,294.4
13572,1384.25
13571,2092.32
13570,239.49
13569,373.75
13568,192.85
13566,874.71
13565,240.22
13564,647.74
13563,777.53
13562,1799.33
13561,141.86
13560,174.37
13558,605.06
13557,584.06
13555,4149.28
13552,3539.53
13551,91.8
13549,916.12
13548,682.41
13546,626.99
13544,291.41
13539,605.84
13538,1280.85
13536,3448.29
13534,5613.08
13533,270.79
13532,210.31
13531,483.8
13529,307.76
13527,2263.76
13525,628.78
13524,680.18
13523,3755.38
13522,125.8
13521,1093.65
13520,3487.75
13519,110.8
13518,659.44
13517,2109.07
13516,1389.41
13515,891.12
13514,152.2
13513,205.1
13512,251.21
13510,1785.16
13509,979.72
13508,110.97
13507,2479.16
13506,452.82
13505,4282.88
13504,295.93
13503,216.85
13502,292
13501,1310.47
13500,1136.77
13499,1146.96
13497,321.05
13496,617.93
13495,1990.12
13494,316.26
13493,618.63
13492,1269.84
13491,1215.82
13489,449.52
13488,8910.61
13487,575.4
13486,1122.41
13485,454.24
13484,313.8
13483,140.34
13482,184.64
13481,1776.81
13479,291
13477,1441.53
13476,1092.77
13475,1431.78
13474,229.59
13473,417.54
13471,2531.58
13470,165
13468,5656.75
13467,1083.71
13466,297.95
13464,674.68
13462,143.25
13461,1445
13460,183.44
13458,9537.92
13456,1737.82
13455,1007.35
13453,356.98
13452,590
13451,2916.45
13450,2043.72
13449,291.88
13448,3465.67
13447,1104.23
13441,296.64
13439,283.71
13437,3408.06
13436,196.89
13435,3794.49
13434,534.24
13431,1269.1
13430,648.69
13429,1006.8
13428,218.47
13427,582.6
13426,3550.7
13425,1624.21
13422,2601.55
13421,1848.98
13420,140.35
13419,221.06
13418,5845.44
13417,640.83
13416,712.5
13414,1390.5
13411,213.55
13410,988.91
13408,27487.41
13405,572.451
13404,252.49
13403,75
13402,621.23
13398,457.34
13397,1539.18
13396,1325.29
13395,307.72
13394,2312.8
13391,59.8
13390,544.08
13389,797.96
13388,627.15
13385,534.57
13384,4122.28
13382,222.99
13381,3626.81
13379,572.56
13376,1019.76
13375,772.9
13373,3312.25
13372,378.64
13370,721.32
13369,263.75
13368,623.4
13366,56.16
13365,2191.22
13364,0
13363,992.5
13362,3085.49
13359,431.26
13358,439.03
13357,609.95
13356,768.24
13355,674.7
13354,743.53
13352,389.28
13351,373.94
13350,910.72
13349,247.32
13348,233.76
13347,341.36
13345,377.6
13344,2543.72
13343,303.93
13341,775.85
13340,10736.48
13339,860.12
13338,431.82
13336,795.12
13334,3536.82
13332,350.9
13330,1140.93
13329,740.4
13328,1308.48
13327,3617.57
13325,675.3
13324,7072.8
13323,787.85
13322,199.48
13321,567.36
13320,1491.7
13319,10664.34
13318,640.76
13317,2140.07
13316,5815.49
13314,578.66
13313,1555.32
13311,598.57
13310,1083.63
13309,1456.79
13308,1367.61
13307,15
13305,2000.86
13304,300.42
13302,63.75
13301,618.09
13300,365.29
13299,142.5
13298,360
13297,2089.85
13296,87.4
13295,197.95
13294,873.74
13292,578.94
13291,361.11
13285,2709.12
13284,196.15
13283,93.66
13282,1047.84
13280,814.86
13279,126.3
13278,542.73
13277,258.4
13276,590.93
13273,138.98
13272,276.56
13271,178.26
13270,590
13269,5315.92
13268,3167.64
13267,4404.44
13266,3717.67
13265,2107.66
13263,7454.07
13262,200.29
13261,944.1
13260,557.62
13259,292.32
13258,698.58
13256,0
13255,390.66
13253,1030.4
13249,711.41
13248,465.68
13247,501.12
13246,1922.1
13245,430.5
13244,121.74
13243,600.07
13242,270.4
13240,663.65
13239,329.56
13238,680.83
13236,727.27
13235,101.17
13233,605.12
13232,1357.6
13230,2763.41
13229,160.95
13228,358
13227,257.7
13226,108.21
13225,6083.04
13224,2150.85
13223,163.2
13221,847.41
13220,819.29
13218,62.64
13217,133.62
13216,333.74
13213,1518.43
13212,780.58
13211,1197.42
13210,353.48
13209,5820.16
13208,1205.9
13207,250.26
13203,869.46
13200,870.09
13199,9803.96
13198,3384.09
13196,1797.78
13194,60.7
13193,117.88
13192,911.94
13189,260.68
13188,114.6
13187,236.02
13186,1539.69
13185,71.4
13184,1648.79
13183,3957.78
13182,121.18
13178,5725.47
13177,282.45
13176,492.84
13174,2817.03
13173,353.65
13171,426.81
13170,116.01
13169,712.88
13168,1310.14
13167,791.33
13166,414.7
13165,1021.48
13162,1644.99
13161,112.75
13160,91.8
13159,1379.75
13158,1201.06
13157,1721.57
13155,971.76
13154,-611.86
13153,486.22
13151,1250.37
13149,1676.06
13148,3348.48
13147,712.8
13146,228.91
13145,614.77
13144,110.95
13142,307.09
13141,2385.8
13140,423.72
13139,5055.79
13138,962.39
13137,3605.08
13136,2545.38
13135,3096
13134,1740.63
13133,109.8
13132,77.3
13131,1039.3
13130,64
13127,259.17
13126,2056.29
13124,3866.33
13122,922.39
13121,254.73
13120,30.6
13118,1125
13117,984.91
13116,485.19
13115,2205.63
13113,10510
13110,1452.87
13109,766.84
13108,350.06
13107,1524.07
13106,59.5
13104,1098.48
13103,243.94
13102,6336.29
13101,101.19
13099,207.36
13098,28658.88
13097,5893.32
13095,74.4
13094,1708.86
13093,7741.47
13092,459.83
13091,319.82
13090,8689.39
13089,57385.88
13085,272.38
13083,303.75
13082,3595.48
13081,27964.48
13080,58.08
13079,220.1
13078,12432.28
13077,729.27
13075,919.61
13072,177.15
13070,228.8
13069,3717.82
13068,344
13067,115.46
13066,430.9
13065,205.86
13064,1119.49
13062,346.98
13061,248.61
13060,307.53
13059,183.4
13058,271.4
13055,1201.96
